IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.431
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.332
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.407
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.422
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.421
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.359
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.263
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.098
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.806
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.823
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.898
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.742
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.857
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.429
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.887
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.875
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5554,"Group C: Northern Africa and Western Asia","D19","DA19",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.881
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.259
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.225
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.239
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.215
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.08
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.077
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.028
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.993
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.961
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.961
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.901
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.905
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.842
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.784
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.731
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.644
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.627
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.539
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.54
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.564
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.514
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.485
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.395
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.339
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.274
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.208
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.227
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.188
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.185
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.164
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.147
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.928
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.039
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.048
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.06
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5555,"Group C: Central and Southern Asia","D20","DA20",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.05
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.136
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.989
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.122
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.996
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.06
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.052
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.069
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.014
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.887
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.669
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.713
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.634
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.589
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.545
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.478
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.52
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.45
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.532
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.432
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.501
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.527
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.465
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.521
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.382
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.325
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.241
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.207
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.144
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.097
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.078
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.93
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.748
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.898
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.89
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.863
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5556,"Group C: Eastern and South-Eastern Asia","D21","DA21",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.836
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.137
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.079
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.055
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.973
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.931
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.884
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.838
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.796
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.744
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.669
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.598
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.554
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",5557,"Group C: Latin America and the Caribbean","D22","DA22",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.504
